Set,Player1_Sets,Player2_Sets,Game,Player1_Game,Player2_Game,Tiebreak,Player1_Score,Player2_Score,Point,Stroke_Number,Point_Winner,Player,Serving,BP,SP,Shot_Side,Shot_Type,X,Y,X2,Y2,Outcome,Remarks,Serve_Speed
3,1,1,1,0,0,0,0,0,152,15,,Player1,1,0,0,FH,Lob,-4.6,15,0.8,-11,In-Play,,
3,1,1,1,0,0,0,0,0,152,16,2,Player2,1,0,0,FH,Overhead,1.6,-13.1,2,7.5,Winner,,
3,1,1,1,0,0,0,0,15,153,1,,Player1,1,0,0,FH,1st Serve,0.5,11.7,-3.6,-5.8,In-Play,,191
3,1,1,1,0,0,0,0,15,153,2,,Player2,1,0,0,FH,Topspin,-6.7,-15.3,2.4,10.5,In-Play,,
3,1,1,1,0,0,0,0,15,153,3,,Player1,1,0,0,FH,Topspin,3.6,13,0.9,-7.4,In-Play,,
3,1,1,1,0,0,0,0,15,153,4,,Player2,1,0,0,BH,Topspin,0.9,-12.6,-1.3,9.3,In-Play,,
3,1,1,1,0,0,0,0,15,153,5,,Player1,1,0,0,FH,Topspin,-1.6,14.2,1.1,-7.4,In-Play,,
3,1,1,1,0,0,0,0,15,153,6,,Player2,1,0,0,FH,Topspin,2.1,-12.9,2.7,10.9,In-Play,,
3,1,1,1,0,0,0,0,15,153,7,,Player1,1,0,0,BH,Topspin,3.1,14.9,-2.1,-5.84,In-Play,,
3,1,1,1,0,0,0,0,15,153,8,,Player2,1,0,0,FH,Topspin,-3.2,-10.8,-2.7,7.8,In-Play,,
3,1,1,1,0,0,0,0,15,153,9,,Player1,1,0,0,FH,Lob,-2.2,15.2,3,-7.7,In-Play,No-Bounce,
3,1,1,1,0,0,0,0,15,153,10,2,Player2,1,0,0,FH,Overhead,3.1,-8,3.9,8.9,Winner,,
3,1,1,1,0,0,0,0,30,154,0,,Player1,1,0,0,FH,1st Serve,-0.5,11.4,0.6,-7.27,Fault,,188
3,1,1,1,0,0,0,0,30,154,1,,Player1,1,0,0,FH,2nd Serve,-0.6,11.5,1.4,-5,In-Play,,123
3,1,1,1,0,0,0,0,30,154,2,,Player2,1,0,0,FH,Topspin,3.1,-15.2,1.1,9.1,In-Play,,
3,1,1,1,0,0,0,0,30,154,3,,Player1,1,0,0,FH,Topspin,1.6,14.3,2.3,-6.5,In-Play,,
3,1,1,1,0,0,0,0,30,154,4,,Player2,1,0,0,BH,Topspin,2.7,-13.1,-3.9,9.1,In-Play,,
3,1,1,1,0,0,0,0,30,154,5,2,Player1,1,0,0,FH,Topspin,-5.5,14.3,-1.2,0.1,Forced-Error,,
3,1,1,1,0,0,0,0,40,155,1,,Player1,1,1,0,FH,1st Serve,0.5,11.5,-3,-5.6,In-Play,,194
3,1,1,1,0,0,0,0,40,155,2,,Player2,1,1,0,FH,Topspin,-6.2,-15.7,1.4,4.7,In-Play,,
3,1,1,1,0,0,0,0,40,155,3,2,Player1,1,1,0,BH,Topspin,2.6,10.3,2.7,-12.6,Unforced-Error,,
3,1,1,2,0,1,0,0,0,156,1,,Player2,2,0,0,FH,1st Serve,-0.6,11.6,1.3,-5.5,In-Play,,187
3,1,1,2,0,1,0,0,0,156,2,2,Player1,2,0,0,BH,Topspin,1.8,-14.3,-5.3,2.9,Forced-Error,,
3,1,1,2,0,1,0,0,15,157,1,,Player2,2,0,0,FH,1st Serve,1,11.5,-3.4,-6.2,In-Play,,180
3,1,1,2,0,1,0,0,15,157,2,,Player1,2,0,0,BH,Topspin,-6.3,-14,0.5,8.7,In-Play,,
3,1,1,2,0,1,0,0,15,157,3,,Player2,2,0,0,FH,Topspin,1.4,11.8,1.7,-9.6,In-Play,,
3,1,1,2,0,1,0,0,15,157,4,,Player1,2,0,0,FH,Topspin,2.4,-15.5,1.6,8.8,In-Play,,
3,1,1,2,0,1,0,0,15,157,5,,Player2,2,0,0,FH,Topspin,1.4,13.6,-2,-7.3,In-Play,,
3,1,1,2,0,1,0,0,15,157,6,,Player1,2,0,0,BH,Topspin,-3.9,-14.1,1,7.8,In-Play,,
3,1,1,2,0,1,0,0,15,157,7,,Player2,2,0,0,FH,Topspin,1.6,13.4,3.1,-5.6,In-Play,,
3,1,1,2,0,1,0,0,15,157,8,,Player1,2,0,0,FH,Topspin,3.1,-15.3,-3,8.7,In-Play,,
3,1,1,2,0,1,0,0,15,157,9,,Player2,2,0,0,BH,Topspin,-4.5,13.1,-1.6,-8.4,In-Play,,
3,1,1,2,0,1,0,0,15,157,10,,Player1,2,0,0,BH,Topspin,-1,-13.1,2.5,9.1,In-Play,,
3,1,1,2,0,1,0,0,15,157,11,,Player2,2,0,0,FH,Topspin,2.8,13.6,-2.9,-4.9,In-Play,,
3,1,1,2,0,1,0,0,15,157,12,2,Player1,2,0,0,BH,Drop-Shot,-6,-10.8,-3.5,0,Unforced-Error,,
3,1,1,2,0,1,0,0,30,158,1,,Player2,2,0,0,FH,1st Serve,-0.9,11.4,0.5,-5.6,In-Play,,180
3,1,1,2,0,1,0,0,30,158,2,,Player1,2,0,0,BH,Topspin,0.8,-14.7,0.3,10.9,In-Play,,
3,1,1,2,0,1,0,0,30,158,3,,Player2,2,0,0,FH,Topspin,0.4,12.6,-3,-5.2,In-Play,,
3,1,1,2,0,1,0,0,30,158,4,,Player1,2,0,0,BH,Slice,-5.8,-15.9,1,11.6,In-Play,,
3,1,1,2,0,1,0,0,30,158,5,,Player2,2,0,0,FH,Topspin,1.4,13.7,2.5,-4.6,In-Play,,
3,1,1,2,0,1,0,0,30,158,6,,Player1,2,0,0,FH,Topspin,2.4,-13.9,-2.9,9.1,In-Play,,
3,1,1,2,0,1,0,0,30,158,7,,Player2,2,0,0,BH,Topspin,-4.2,13.6,2.2,-7.6,In-Play,,
3,1,1,2,0,1,0,0,30,158,8,,Player1,2,0,0,FH,Topspin,4.6,-12.6,-2,7.2,In-Play,,
3,1,1,2,0,1,0,0,30,158,9,,Player2,2,0,0,BH,Slice,-3,13,-3.4,-8,In-Play,,
3,1,1,2,0,1,0,0,30,158,10,2,Player1,2,0,0,BH,Topspin,-4,-9.1,4.6,12.3,Unforced-Error,Net-Cord,
3,1,1,2,0,1,0,0,40,159,0,,Player2,2,0,0,FH,1st Serve,0.6,11.7,0.5,0,Fault,,194
3,1,1,2,0,1,0,0,40,159,1,,Player2,2,0,0,FH,2nd Serve,1,11.7,-3,-5.8,In-Play,,156
3,1,1,2,0,1,0,0,40,159,2,,Player1,2,0,0,BH,Topspin,-4.7,-10.7,2,10.4,In-Play,,
3,1,1,2,0,1,0,0,40,159,3,1,Player2,2,0,0,FH,Topspin,2.8,12.5,-4.6,-7.9,Forced-Error,,
3,1,1,2,0,1,0,15,40,160,1,,Player2,2,0,0,FH,1st Serve,-0.6,11.4,1.6,-5.6,In-Play,,186
3,1,1,2,0,1,0,15,40,160,2,,Player1,2,0,0,BH,Topspin,2.6,-14.7,-1,9.2,In-Play,,
3,1,1,2,0,1,0,15,40,160,3,,Player2,2,0,0,FH,Topspin,-2,13.1,-3.5,-9.4,In-Play,,
3,1,1,2,0,1,0,15,40,160,4,,Player1,2,0,0,BH,Topspin,-5,-15.5,-2.6,10.9,In-Play,,
3,1,1,2,0,1,0,15,40,160,5,,Player2,2,0,0,BH,Topspin,-2.2,12.5,2,-8.1,In-Play,,
3,1,1,2,0,1,0,15,40,160,6,,Player1,2,0,0,FH,Topspin,3.9,-13.8,1,10.9,In-Play,,
3,1,1,2,0,1,0,15,40,160,7,1,Player2,2,0,0,FH,Topspin,0.6,13.3,-2,-12.3,Forced-Error,,
3,1,1,2,0,1,0,30,40,161,0,,Player2,2,0,0,FH,1st Serve,1,11.3,-1.3,0.03,Fault,,177
3,1,1,2,0,1,0,30,40,161,1,,Player2,2,0,0,FH,2nd Serve,1.3,11.7,-2.7,-5.5,In-Play,,149
3,1,1,2,0,1,0,30,40,161,2,,Player1,2,0,0,FH,Topspin,-4.7,-11.2,-0.9,6.1,In-Play,,
3,1,1,2,0,1,0,30,40,161,3,2,Player2,2,0,0,FH,Topspin,1.3,12.2,2.8,-7.5,Winner,,
3,1,1,3,0,2,0,0,0,162,0,,Player1,1,0,0,FH,1st Serve,1.3,-11.5,0.7,6.75,Fault,,193
3,1,1,3,0,2,0,0,0,162,1,,Player1,1,0,0,FH,2nd Serve,1,-11.2,-3.2,4.8,In-Play,,146
3,1,1,3,0,2,0,0,0,162,2,,Player2,1,0,0,BH,Topspin,-5.8,14.5,2.7,-9,In-Play,,
3,1,1,3,0,2,0,0,0,162,3,1,Player1,1,0,0,FH,Topspin,4.7,-12.2,2.7,7.1,Winner,,
3,1,1,3,0,2,0,15,0,163,0,,Player1,1,0,0,FH,1st Serve,-0.7,-11.3,3.1,7.3,Fault,,195
3,1,1,3,0,2,0,15,0,163,1,,Player1,1,0,0,FH,2nd Serve,-0.8,-11.9,2.3,3.9,In-Play,,139
3,1,1,3,0,2,0,15,0,163,2,,Player2,1,0,0,FH,Topspin,4.5,15,-1,-2.8,In-Play,,
3,1,1,3,0,2,0,15,0,163,3,,Player1,1,0,0,BH,Topspin,-3.6,-10,-3.6,10,In-Play,,
3,1,1,3,0,2,0,15,0,163,4,1,Player2,1,0,0,BH,Slice,-4,14.3,-4.4,-8.3,Forced-Error,,
3,1,1,3,0,2,0,30,0,164,1,,Player1,1,0,0,FH,1st Serve,1.1,-11.4,-1,5.2,In-Play,,192
3,1,1,3,0,2,0,30,0,164,2,,Player2,1,0,0,FH,Topspin,-1.3,14.9,-1.6,-7.8,In-Play,,
3,1,1,3,0,2,0,30,0,164,3,2,Player1,1,0,0,FH,Topspin,-2,-11.9,4.7,12,Unforced-Error,,
3,1,1,3,0,2,0,30,15,165,1,,Player1,1,0,0,FH,1st Serve,-0.6,-11.2,1.4,5.1,In-Play,,184
3,1,1,3,0,2,0,30,15,165,2,,Player2,1,0,0,BH,Topspin,1.9,14.7,2.7,-11.4,In-Play,,
3,1,1,3,0,2,0,30,15,165,3,,Player1,1,0,0,FH,Topspin,2.5,-14.1,-2.4,7.8,In-Play,,
3,1,1,3,0,2,0,30,15,165,4,,Player2,1,0,0,BH,Topspin,-3,11.5,-2.6,-7.9,In-Play,,
3,1,1,3,0,2,0,30,15,165,5,,Player1,1,0,0,BH,Topspin,-2.3,-13.7,4.2,9.5,In-Play,,
3,1,1,3,0,2,0,30,15,165,6,,Player2,1,0,0,FH,Slice,5.5,14.1,-1.4,-7.1,In-Play,,
3,1,1,3,0,2,0,30,15,165,7,,Player1,1,0,0,FH,Topspin,-2.5,-7.6,-3.5,10.8,In-Play,Approach,
3,1,1,3,0,2,0,30,15,165,8,,Player2,1,0,0,BH,Lob,-4.2,14,-1.2,-4.2,In-Play,No-Bounce,
3,1,1,3,0,2,0,30,15,165,9,1,Player1,1,0,0,BH,Overhead,-1.3,-4.3,-2.5,5,Winner,,
3,1,1,3,0,2,0,40,15,166,1,,Player1,1,0,0,FH,1st Serve,1.3,-11.4,-0.9,5.8,In-Play,,193
3,1,1,3,0,2,0,40,15,166,2,1,Player2,1,0,0,FH,Topspin,-1.3,14.7,1.4,-13.8,Forced-Error,,
3,1,1,4,1,2,0,0,0,167,0,,Player2,2,0,0,FH,1st Serve,0.6,-11.4,-0.6,-0.4,Fault,,176
3,1,1,4,1,2,0,0,0,167,1,1,Player2,2,0,0,FH,2nd Serve,0.6,-11.6,-2.7,13.1,Fault,Net-Cord,149
3,1,1,4,1,2,0,15,0,168,1,,Player2,2,0,0,FH,1st Serve,-0.8,-11.8,3.1,5.6,In-Play,,164
3,1,1,4,1,2,0,15,0,168,2,,Player1,2,0,0,BH,Topspin,5.4,13.6,-1.1,-10.4,In-Play,,
3,1,1,4,1,2,0,15,0,168,3,,Player2,2,0,0,FH,Topspin,-2,-13.2,-3.9,8.4,In-Play,,
3,1,1,4,1,2,0,15,0,168,4,,Player1,2,0,0,FH,Lob,-4.8,15.1,1.7,-4.8,In-Play,No-Bounce,
3,1,1,4,1,2,0,15,0,168,5,,Player2,2,0,0,FH,Overhead,1.4,-4.4,2.2,5,In-Play,,
3,1,1,4,1,2,0,15,0,168,6,,Player1,2,0,0,BH,Lob,3,14.8,3.1,-4.4,In-Play,No-Bounce,
3,1,1,4,1,2,0,15,0,168,7,2,Player2,2,0,0,FH,Overhead,3,-4.9,-2.1,9.1,Winner,,
3,1,1,4,1,2,0,15,15,169,1,,Player2,2,0,0,FH,1st Serve,1.2,-11.6,-1.3,4.8,In-Play,,166
3,1,1,4,1,2,0,15,15,169,2,,Player1,2,0,0,BH,Topspin,-1.8,13.6,0.5,-8.7,In-Play,,
3,1,1,4,1,2,0,15,15,169,3,,Player2,2,0,0,FH,Topspin,0.8,-13.1,2.9,10.5,In-Play,,
3,1,1,4,1,2,0,15,15,169,4,,Player1,2,0,0,BH,Topspin,3.1,13.6,-1.2,-7.1,In-Play,,
3,1,1,4,1,2,0,15,15,169,5,,Player2,2,0,0,FH,Topspin,-2.7,-13.2,-2.7,8.3,In-Play,,
3,1,1,4,1,2,0,15,15,169,6,,Player1,2,0,0,FH,Topspin,-2.6,14.7,2.6,-8.3,In-Play,,
3,1,1,4,1,2,0,15,15,169,7,,Player2,2,0,0,BH,Topspin,4.4,-13.5,2.1,10.8,In-Play,,
3,1,1,4,1,2,0,15,15,169,8,,Player1,2,0,0,FH,Topspin,1.9,13.3,3.1,-9.7,In-Play,,
3,1,1,4,1,2,0,15,15,169,9,,Player2,2,0,0,BH,Topspin,3.5,-14,-1.1,7.7,In-Play,,
3,1,1,4,1,2,0,15,15,169,10,,Player1,2,0,0,FH,Topspin,-2,13.5,3,-7,In-Play,,
3,1,1,4,1,2,0,15,15,169,11,,Player2,2,0,0,BH,Slice,5.8,-14.5,-2.5,7.6,In-Play,,
3,1,1,4,1,2,0,15,15,169,12,,Player1,2,0,0,FH,Topspin,-4,10.8,-3.5,-10.7,In-Play,,
3,1,1,4,1,2,0,15,15,169,13,,Player2,2,0,0,FH,Slice,-3.7,-15.8,-0.7,8.99,In-Play,,
3,1,1,4,1,2,0,15,15,169,14,,Player1,2,0,0,FH,Topspin,-0.2,10.3,3,-9,In-Play,,
3,1,1,4,1,2,0,15,15,169,15,,Player2,2,0,0,BH,Lob,5.5,-15.2,1.1,7.7,In-Play,No-Bounce,
3,1,1,4,1,2,0,15,15,169,16,2,Player1,2,0,0,FH,Overhead,1,8.1,-2.2,0,Unforced-Error,,
3,1,1,4,1,2,0,15,30,170,1,,Player2,2,0,0,FH,1st Serve,-1,-11.9,1.6,4.58,In-Play,,178
3,1,1,4,1,2,0,15,30,170,2,2,Player1,2,0,0,FH,Topspin,2.9,14.2,-0.6,-12.6,Forced-Error,,
3,1,1,4,1,2,0,15,40,171,1,,Player2,2,0,0,FH,1st Serve,0.9,-11.8,-1.1,5.7,In-Play,,181
3,1,1,4,1,2,0,15,40,171,2,,Player1,2,0,0,BH,Topspin,-1.3,14,0.9,-7,In-Play,,
3,1,1,4,1,2,0,15,40,171,3,1,Player2,2,0,0,FH,Topspin,1.1,-10.6,-2.2,-0.2,Unforced-Error,,
3,1,1,4,1,2,0,30,40,172,1,,Player2,2,0,0,FH,1st Serve,-1,-11.2,2.5,5.1,In-Play,,Unknown
3,1,1,4,1,2,0,30,40,172,2,,Player1,2,0,0,BH,Topspin,4.5,13.7,0.2,-10.6,In-Play,,
3,1,1,4,1,2,0,30,40,172,3,,Player2,2,0,0,FH,Topspin,-0.4,-12.6,-1,10,In-Play,,
3,1,1,4,1,2,0,30,40,172,4,,Player1,2,0,0,FH,Topspin,-1.1,13.5,-1.3,-10.6,In-Play,,
3,1,1,4,1,2,0,30,40,172,5,,Player2,2,0,0,FH,Topspin,-1.9,-14.3,1.8,7.7,In-Play,,
3,1,1,4,1,2,0,30,40,172,6,,Player1,2,0,0,BH,Topspin,2.9,12.8,-2.8,-10.7,In-Play,,
3,1,1,4,1,2,0,30,40,172,7,,Player2,2,0,0,FH,Topspin,-4.3,-13.5,2.9,5.2,In-Play,,
3,1,1,4,1,2,0,30,40,172,8,,Player1,2,0,0,BH,Topspin,5.5,11.7,3.2,-10.8,In-Play,,
3,1,1,4,1,2,0,30,40,172,9,1,Player2,2,0,0,BH,Topspin,2.5,-13.2,1.4,12.3,Forced-Error,,
3,1,1,4,1,2,0,40,40,173,0,,Player2,2,0,0,FH,1st Serve,0.8,-11.6,-3.1,7,Fault,,188
3,1,1,4,1,2,0,40,40,173,1,,Player2,2,0,0,FH,2nd Serve,0.9,-11.2,-1.3,4.4,In-Play,,150
3,1,1,4,1,2,0,40,40,173,2,2,Player1,2,0,0,BH,Topspin,-1.9,13,1.4,-12.5,Forced-Error,,
3,1,1,4,1,2,0,40,A,174,0,,Player2,2,0,0,FH,1st Serve,-1,-11.6,2.2,6.9,Fault,,180
3,1,1,4,1,2,0,40,A,174,1,1,Player2,2,0,0,FH,2nd Serve,-1,-11.7,1.8,-0.2,Fault,,Unknown
3,1,1,4,1,2,0,40,40,175,1,,Player2,2,0,0,FH,1st Serve,0.8,-11.4,-1.1,5.7,In-Play,,176
3,1,1,4,1,2,0,40,40,175,2,,Player1,2,0,0,BH,Topspin,-1.4,14.1,-2.7,-4.9,In-Play,,
3,1,1,4,1,2,0,40,40,175,3,,Player2,2,0,0,FH,Topspin,-4.1,-11.4,2.2,9.4,In-Play,,
3,1,1,4,1,2,0,40,40,175,4,,Player1,2,0,0,BH,Topspin,3.4,11.8,-2,-8.5,In-Play,,
3,1,1,4,1,2,0,40,40,175,5,,Player2,2,0,0,FH,Topspin,-3.7,-12.9,-3.3,9.1,In-Play,,
3,1,1,4,1,2,0,40,40,175,6,,Player1,2,0,0,FH,Slice,-2.9,14.8,2,-5.2,In-Play,No-Bounce,
3,1,1,4,1,2,0,40,40,175,7,1,Player2,2,0,0,BH,Volley,2,-5.2,-0.8,-0.3,Unforced-Error,,
3,1,1,4,1,2,0,A,40,176,1,,Player2,2,1,0,FH,1st Serve,-1.1,-11.4,0.7,5.4,In-Play,,185
3,1,1,4,1,2,0,A,40,176,2,,Player1,2,1,0,FH,Topspin,1.4,14.2,2,-7,In-Play,,
3,1,1,4,1,2,0,A,40,176,3,,Player2,2,1,0,BH,Topspin,2.2,-10.1,-1.1,6.8,In-Play,,
3,1,1,4,1,2,0,A,40,176,4,,Player1,2,1,0,FH,Topspin,-2.3,13.3,1.1,-8.1,In-Play,,
3,1,1,4,1,2,0,A,40,176,5,,Player2,2,1,0,BH,Topspin,2.1,-14.3,0.6,6.9,In-Play,,
3,1,1,4,1,2,0,A,40,176,6,,Player1,2,1,0,FH,Topspin,-0.4,12.4,2.2,-8.8,In-Play,,
3,1,1,4,1,2,0,A,40,176,7,,Player2,2,1,0,BH,Topspin,3.2,-14.3,-0.9,6.2,In-Play,,
3,1,1,4,1,2,0,A,40,176,8,,Player1,2,1,0,FH,Topspin,-1.8,12.4,2.8,-7.2,In-Play,,
3,1,1,4,1,2,0,A,40,176,9,,Player2,2,1,0,BH,Topspin,5.1,-14.8,-3.1,6.4,In-Play,,
3,1,1,4,1,2,0,A,40,176,10,2,Player1,2,1,0,FH,Topspin,-4.9,13,-3.5,0,Forced-Error,,
3,1,1,4,1,2,0,40,40,177,1,,Player2,2,0,0,FH,1st Serve,1.2,-11.4,-0.5,5.4,In-Play,,184
3,1,1,4,1,2,0,40,40,177,2,,Player1,2,0,0,BH,Topspin,-0.5,14.1,-3.4,-5.5,In-Play,,
3,1,1,4,1,2,0,40,40,177,3,,Player2,2,0,0,FH,Topspin,-4.1,-7.6,2.7,8.1,In-Play,,
3,1,1,4,1,2,0,40,40,177,4,,Player1,2,0,0,BH,Topspin,4.9,13,1.7,-4.7,In-Play,No-Bounce,
3,1,1,4,1,2,0,40,40,177,5,2,Player2,2,0,0,BH,Drop-volley,1.7,-4.9,-0.8,3.1,Winner,,
3,1,1,4,1,2,0,40,A,178,0,,Player2,2,0,0,FH,1st Serve,-1.1,-11.4,1.2,6.7,Fault,,178
3,1,1,4,1,2,0,40,A,178,1,,Player2,2,0,0,FH,2nd Serve,-1.2,-11.4,2.6,5.2,In-Play,,160
3,1,1,4,1,2,0,40,A,178,2,,Player1,2,0,0,BH,Topspin,3.7,11.7,-0.4,-10.4,In-Play,,
3,1,1,4,1,2,0,40,A,178,3,,Player2,2,0,0,FH,Topspin,-0.5,-12.8,3,6.96,In-Play,,
3,1,1,4,1,2,0,40,A,178,4,,Player1,2,0,0,BH,Topspin,4.6,13.5,-2.2,-11.4,In-Play,,
3,1,1,4,1,2,0,40,A,178,5,,Player2,2,0,0,FH,Topspin,-2.7,-14.7,1.2,4.5,In-Play,,
3,1,1,4,1,2,0,40,A,178,6,,Player1,2,0,0,BH,Topspin,1.9,11.7,1.6,-9.8,In-Play,,
3,1,1,4,1,2,0,40,A,178,7,,Player2,2,0,0,FH,Topspin,1.7,-13.8,-2.1,7.2,In-Play,,
3,1,1,4,1,2,0,40,A,178,8,,Player1,2,0,0,FH,Topspin,-2.7,14.3,-2.2,-9.1,In-Play,,
3,1,1,4,1,2,0,40,A,178,9,,Player2,2,0,0,FH,Topspin,-2.3,-14.6,2.6,7.3,In-Play,,
3,1,1,4,1,2,0,40,A,178,10,2,Player1,2,0,0,BH,Drop-Shot,4.3,12.3,3.1,0,Unforced-Error,,
3,1,1,5,1,3,0,0,0,179,0,,Player1,1,0,0,FH,1st Serve,-0.5,11.6,4.6,-6.1,Fault,,176
3,1,1,5,1,3,0,0,0,179,1,,Player1,1,0,0,FH,2nd Serve,-1,11.4,1.4,-5.2,In-Play,,150
3,1,1,5,1,3,0,0,0,179,2,,Player2,1,0,0,FH,Topspin,3.1,-15.2,1.6,11.5,In-Play,,
3,1,1,5,1,3,0,0,0,179,3,,Player1,1,0,0,BH,Topspin,1.6,12.4,-1.9,-10.4,In-Play,,
3,1,1,5,1,3,0,0,0,179,4,,Player2,1,0,0,FH,Topspin,-2.8,-13.5,2.7,10.7,In-Play,,
3,1,1,5,1,3,0,0,0,179,5,,Player1,1,0,0,BH,Topspin,3.3,13.7,-1.3,-9.1,In-Play,,
3,1,1,5,1,3,0,0,0,179,6,,Player2,1,0,0,FH,Topspin,-2.7,-13.4,2.7,5.7,In-Play,,
3,1,1,5,1,3,0,0,0,179,7,,Player1,1,0,0,BH,Topspin,5,13.6,2.3,-7.5,In-Play,,
3,1,1,5,1,3,0,0,0,179,8,,Player2,1,0,0,BH,Topspin,1.4,-12,-1.9,10.3,In-Play,,
3,1,1,5,1,3,0,0,0,179,9,,Player1,1,0,0,FH,Topspin,-2.8,13.9,-3.1,-8,In-Play,,
3,1,1,5,1,3,0,0,0,179,10,,Player2,1,0,0,FH,Slice,-3.6,-14.7,1.2,5.9,In-Play,,
3,1,1,5,1,3,0,0,0,179,11,1,Player1,1,0,0,FH,Topspin,2,6.7,3.5,-10.1,Winner,,
3,1,1,5,1,3,0,15,0,180,1,,Player1,1,0,0,FH,1st Serve,0.9,11.7,-3.7,-5.9,In-Play,,189
3,1,1,5,1,3,0,15,0,180,2,,Player2,1,0,0,FH,Topspin,-6.8,-15.8,-1.2,2.9,In-Play,,
3,1,1,5,1,3,0,15,0,180,3,1,Player1,1,0,0,FH,Topspin,0.6,7.6,2.9,-10.4,Winner,Approach,
3,1,1,5,1,3,0,30,0,181,1,,Player1,1,0,0,FH,1st Serve,-0.9,11.4,0.8,-5.8,In-Play,,Unknown
3,1,1,5,1,3,0,30,0,181,2,,Player2,1,0,0,FH,Topspin,1.8,-16.5,1,9.8,In-Play,,
3,1,1,5,1,3,0,30,0,181,3,2,Player1,1,0,0,FH,Topspin,1.4,13,1.8,0,Unforced-Error,,
3,1,1,5,1,3,0,30,15,182,0,,Player1,1,0,0,FH,1st Serve,0.7,11.2,-1.9,-8.3,Fault,Net-Cord,186
3,1,1,5,1,3,0,30,15,182,1,,Player1,1,0,0,FH,2nd Serve,0.6,11.7,-1.2,-4.7,In-Play,,137
3,1,1,5,1,3,0,30,15,182,2,2,Player2,1,0,0,FH,Topspin,-2.8,-15.8,-2.7,10.6,Winner,,
3,1,1,5,1,3,0,30,30,183,0,,Player1,1,0,0,FH,1st Serve,-0.9,11.5,3.3,-7,Fault,,179
3,1,1,5,1,3,0,30,30,183,1,2,Player1,1,0,0,FH,2nd Serve,-1,11.5,4.4,-6,Fault,,151
3,1,1,5,1,3,0,30,40,184,1,,Player1,1,1,0,FH,1st Serve,1.1,11.7,-1.1,-5.7,In-Play,,193
3,1,1,5,1,3,0,30,40,184,2,,Player2,1,1,0,BH,Topspin,-2,-15.5,2.5,9.7,In-Play,,
3,1,1,5,1,3,0,30,40,184,3,,Player1,1,1,0,BH,Topspin,2.7,12.3,-2.2,-7.2,In-Play,,
3,1,1,5,1,3,0,30,40,184,4,,Player2,1,1,0,FH,Topspin,-4.2,-13.1,-2.5,8.5,In-Play,,
3,1,1,5,1,3,0,30,40,184,5,,Player1,1,1,0,FH,Topspin,-2.1,14.3,1.5,-6.8,In-Play,,
3,1,1,5,1,3,0,30,40,184,6,,Player2,1,1,0,BH,Topspin,2.8,-12.1,2.1,5.6,In-Play,,
3,1,1,5,1,3,0,30,40,184,7,,Player1,1,1,0,BH,Topspin,1.8,11.4,1.5,-8.5,In-Play,,
3,1,1,5,1,3,0,30,40,184,8,,Player2,1,1,0,BH,Topspin,1.3,-13.5,1.4,9,In-Play,,
3,1,1,5,1,3,0,30,40,184,9,,Player1,1,1,0,BH,Topspin,1.6,12.1,2.2,-7,In-Play,,
3,1,1,5,1,3,0,30,40,184,10,,Player2,1,1,0,BH,Slice,2.7,-12.8,2.8,8.4,In-Play,,
3,1,1,5,1,3,0,30,40,184,11,2,Player1,1,1,0,BH,Topspin,2.6,11.4,-4.6,-8.9,Unforced-Error,,
3,1,1,6,1,4,0,0,0,185,0,,Player2,2,0,0,FH,1st Serve,-0.5,11.6,1.6,-6.9,Fault,,189
3,1,1,6,1,4,0,0,0,185,1,1,Player2,2,0,0,FH,2nd Serve,-0.3,11.5,1.8,-9.4,Fault,Net-Cord,157
3,1,1,6,1,4,0,15,0,186,1,,Player2,2,0,0,FH,1st Serve,1.3,11.4,-3.4,-5.6,In-Play,,168
3,1,1,6,1,4,0,15,0,186,2,,Player1,2,0,0,BH,Topspin,-7.3,-14.3,-1.2,5.6,In-Play,No-Bounce,
3,1,1,6,1,4,0,15,0,186,3,2,Player2,2,0,0,BH,Drop-volley,-1.1,5.4,3,-4.7,Winner,,
3,1,1,6,1,4,0,15,15,187,1,,Player2,2,0,0,FH,1st Serve,-0.4,11.4,1,-5.4,In-Play,,172
3,1,1,6,1,4,0,15,15,187,2,,Player1,2,0,0,BH,Topspin,1.2,-13.9,2.6,7.94,In-Play,,
3,1,1,6,1,4,0,15,15,187,3,,Player2,2,0,0,FH,Topspin,3.1,13.7,-1.6,-5.3,In-Play,,
3,1,1,6,1,4,0,15,15,187,4,,Player1,2,0,0,BH,Slice,-2.7,-10.4,-3.2,7.7,In-Play,,
3,1,1,6,1,4,0,15,15,187,5,,Player2,2,0,0,BH,Topspin,-3,11.6,2.2,-5.8,In-Play,,
3,1,1,6,1,4,0,15,15,187,6,,Player1,2,0,0,FH,Slice,5.7,-14,-2.4,8.85,In-Play,,
3,1,1,6,1,4,0,15,15,187,7,2,Player2,2,0,0,FH,Topspin,-2.7,9.9,2.6,-9.7,Winner,,
3,1,1,6,1,4,0,15,30,188,0,,Player2,2,0,0,FH,1st Serve,1.3,11.4,-2.5,-11.2,Fault,Net-Cord,181
3,1,1,6,1,4,0,15,30,188,1,,Player2,2,0,0,FH,2nd Serve,1.1,11.1,-2.5,-5.8,In-Play,,154
3,1,1,6,1,4,0,15,30,188,2,,Player1,2,0,0,BH,Topspin,-4.6,-11.4,1.7,5.4,In-Play,,
